id,entorno,nombre,etapa,tipo,area_responsable,descripcion,monto_contrato,comuna,barrio,direccion,lat,lng,fecha_inicio,fecha_fin_inicial,plazo_meses,porcentaje_avance,imagen_1,imagen_2,imagen_3,imagen_4,licitacion_oferta_empresa,licitacion_anio,contratacion_tipo,nro_contratacion,cuit_contratista,beneficiarios,mano_obra,compromiso,destacada,ba_elige,link_interno,pliego_descarga,expediente-numero,estudio_ambiental_descarga,financiamiento
640,Sedes comunales,Sede Comunal 14 - Reforma,Finalizada,Arquitectura,Subsecretaría de Gestión Comunal,"Puesta En Valor: El Sector A Intervenir Se Corresponde Con Las Salas De Casamiento En La Sede Comunal 14 Con Acceso Desde La Av. Coronel Díaz. El Objetivo Es Generar Un Espacio Cómodo Para El Flujo De Personas Que Utiliza Las Salas De Casamiento, Mientras En Otra Parte Del Mismo Salón Se Realizan Las Inscripciones De Los Recién Nacidos, Aislando Acústicamente El Espacio, Y A La Vez Permitiendo A La Comuna Aumentar Los Servicios. Los Cambios Estéticos De Las Salas De Casamiento Le Otorgaran Una Personalidad Distintiva A La Sede Comunal 14, Y A La Vez Una Cierta Armonía Con La Obra Ya Realizada En El Sector De Calle Beruti.",6081664,14,Palermo,Beruti 3325,-34.5872332174827,-58.4094378450473,10/03/2016,20/02/2017,11,100,https://cdn2.buenosaires.gob.ar/baobras/editadas2/ssgc_comuna14_reformasedecomuna14_foto1.JPG,https://cdn2.buenosaires.gob.ar/baobras/editadas2/ssgc_comuna14_reformasedecomuna14_foto2.JPG,https://cdn2.buenosaires.gob.ar/baobras/editadas2/ssgc_comuna14_reformasedecomuna14_foto3.JPG,https://cdn2.buenosaires.gob.ar/baobras/editadas2/ssgc_comuna14_reformasedecomuna14_foto4.JPG,Grim Constructora S.A.,2016,,,30633268084,70000,,,,,https://www.buenosaires.gob.ar/baobras/sedes-comunales,https://www.buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_consulta.php?cfilas=10&orden_tipo=desc&tipocontratacion=-&numcontratacion=&siglacontratacion=-&aniocontratacion=-&tipoactuacion=1&numactuacion=10350543&siglaactuacion=-&anioactuacion=2016&idrubro=-&idrlicitante=-&idrsolicitante=-&idestado=-&siglaactuacion=-&anulado=-&rlidep=1&rsoldep=1&f_dia_desde=-&f_mes_desde=-&f_anio_desde=-&f_dia_hasta=-&f_mes_hasta=-&f_anio_hasta=-&r_fecha=todos,,,
644,Centros de Salud en Villa Lugano,Cesac N° 28: Adecuación edilicia para su instalación,Finalizada,Salud,Ministerio de Salud,"La Obra Comprende El Presente La Unión Entre Las Obras E Instalaciones Nuevas Con Las Existentes. En Consecuencia, La Reconstrucción De Todas Las Partes Afectadas. La Obra Comprende La Ejecución De Demolición, Retiro De Instalaciones Existentes, Retiro Y Picado De Pisos Y Revestimientos. Cerramiento De Vanos Con Mampostería, Reparación De Revoques Exteriores E Interiores, Reparación Y Ejecución De Contrapisos, Banquinas Bajo Mesadas Y Cordones Para Tabiques De Placas De Roca Deyeso En Locales Húmedos. Construcción De Tabiques Y Cielorrasos De Placas De Roca De Yeso. Colocación De Pisos Y Zócalos Y Revestimientos Cerámicos En Baños, Vacuñatorio Y Estar De Enfermería. Mesadas De Granito Con Bachas De Acero Inox., Muebles Bajo Mesada, Heladera Bajo Mesada Y Anafe Eléctrico. Colocación De Carpinterías, Puertas Y Ventanas Con Vidrios Y Espejos En Baños. Realización De Instalaciones Sanitarias, Eléctricas, Gases Médicos (Oxigeno), Contra Incendio (Matafuegos), Termomecánica (Aire Fría Calor) Según Pliego Y Planos. Pintura En Los Sectores Intervenidos.",4000000,8,Villa Lugano,Soldado De La Frontera Av. 5144,-34.6845380751747,-58.4641468073126,22/12/2016,31/01/2017,1,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_adecuacionediliciadelcesac28_foto1.JPG,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_adecuacionediliciadelcesac28_foto2.JPG,,,Mad Desarollos S.R.L.,,,,30715105213,,9,SI,,,https://www.buenosaires.gob.ar/baobras/centros-de-salud-en-villa-lugano,,,,
645,Centros de Salud en Villa Lugano,Cesac N° 3: Adecuación edilicia para su instalación,Finalizada,Salud,Ministerio de Salud,"La Obra Comprende El Presente La Unión Entre Las Obras E Instalaciones Nuevas Con Las Existentes. En Consecuencia, La Reconstrucción De Todas Las Partes Afectadas. La Obra Comprende La Ejecución De Demolición, Retiro De Instalaciones Existentes, Retiro Y Picado De Pisos Y Revestimientos. Cerramiento De Vanos Con Mampostería, Reparación De Revoques Exteriores E Interiores, Reparación Y Ejecución De Contrapisos, Banquinas Bajo Mesadas Y Cordones Para Tabiques De Placas De Roca De Yeso En Locales Húmedos. Construcción De Tabiques Y Cielorrasos De Placas De Roca De Yeso. Colocación De Pisos Y Zócalos Y Revestimientos Cerámicos En Baños, Vacuñatorio Y Estar De Enfermería. Mesadas De Granito Con Bachas De Acero Inox., Muebles Bajo Mesada, Heladera Bajo Mesada Y Anafe Eléctrico. Colocación De Carpinterías, Puertas Y Ventanas Con Vidrios Y Espejos En Baños. Realización De Instalaciones Sanitarias, Eléctricas, Gases Médicos (Oxigeno), Contra Incendio (Matafuegos), Termomecánica (Aire Fría Calor) Según Pliego Y Planos. Pintura En Los Sectores Intervenidos.",3983941,8,Villa Lugano,Soldado De La Frontera Av. 5144,-34.6845380751747,-58.4641468073126,04/05/2017,06/06/2017,1,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_adecuacionediliciadelcesac3_foto1.JPG,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_adecuacionediliciadelcesac3_foto2.JPG,,,Mad Desarollos S.R.L.,,,,30715105213,,9,SI,,,https://www.buenosaires.gob.ar/baobras/centros-de-salud-en-villa-lugano,,,,
646,Centros de Salud en Villa del Parque,Cesac N° 34: Colocación De Membrana Nueva En Azotea,Finalizada,Salud,Ministerio de Salud,"En El Centro De Salud Se Observan Filtraciones De Humedad En Los Cielorrasos Sobre 2º Piso, En Diferentes Consultorios, Con Desprendimientos De Revoques Y Daños Visibles A La Pintura. Debido A Esto Se Observa Que La Membrana Existente En La Azotea Está En Un Estado Deteriorado. Por Lo Que Es Necesario Realizar La Colocación De Una Nueva Membrana.",834229,11,Villa Del Parque,"Artigas, Jose Gervasio, Gral. 2262",-34.6065356091196,-58.4781476936859,07/06/2017,12/06/2017,0,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_membranazoteacesac34_foto01.png,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_membranazoteacesac34_foto02.png,,,Sehos S.A.,2015,,,30649820704,,3,SI,,,https://www.buenosaires.gob.ar/baobras/centros-de-salud-en-villa-del-parque,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113123,,,
647,Hospital Álvarez,"Hospital Alvarez - Proyecto, Montaje Y Normalización De Instalación Interna Pabellones I, V, XV, XVI",Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En El Proyecto, Montaje Y Normalización De Instalación Interna Pabellones I, V, XV., XVI",3881756,7,Flores,"Aranguren, Juan F., Dr. 2701",-34.6242921617282,-58.4694218408327,05/12/2016,02/03/2017,3,100,https://cdn2.buenosaires.gob.ar/baobras/salud/ALVAREZ_GAS_FOTO1.jpg,,,,Cooperativa De Trabajo Evita Limitada,,,,30714559474,,9,,,,https://www.buenosaires.gob.ar/baobras/hospital-alvarez,,,,
648,Hospital Borda,Hospital Borda - Relocalización Servicio Bulimia Y Anorexia Del Pabellón Central,Finalizada,Salud,Ministerio de Salud,"La Obra Comprende La Remodelación Integral De Un Sector Del Pabellón Central Del Hospital, Ubicado En La Planta Baja Del Ala 4b, Para Dar Respuesta A Los Requerimientos Planteados Por El Hospital. El Sector Destinado Al Servicio De Bulimia Y Anorexia, Sujeto A Remodelación Integral, Cuenta Con Un Total De 798 M2 Cubiertos Y 29 M2 Descubiertos, Se Encuentra Desarrollado En Una Planta.",8108578,4,Barracas,"Carrillo, Ramon, Dr. 375",-34.6365370096197,-58.3818785437976,16/06/2014,01/10/2017,40,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_bordabulimiayanorexia_foto01.jpg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_bordabulimiayanorexia_foto02.jpg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_bordabulimiayanorexia_foto03.jpg,,Sunil S.A.,2014,,,30516354247,,18,,,,https://www.buenosaires.gob.ar/baobras/hospital-borda,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113347,,,
649,Hospital Marie Curie,Hospital Marie Curie - Construcción De Una Nueva Morgue,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En La Construcción De Una Nueva Morgue En El Hospital Municipal De Oncología Marie Curie. La Prestación Comprende El Suministro De La Totalidad De Los Materiales, Mano De Obra Herramientas, Desplazamiento De Objetos Y/O Equipos O Maquinarias Y Todos Los Elementos Necesarios Para Realizar La Tarea Encomendada Y Necesarios Para La Ejecución De La Obra.",5394334,6,Caballito,Patricias Argentinas Av. 150,-34.6070846880877,-58.4328786309778,15/09/2017,09/02/2017,,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_curiemorgue_foto01.jpg,,,,DALKIA ARGENTINA SOCIEDAD ANONIMA - CONSTRUCTORA LANUSSE S.A. UNIÓN TRANSITORIA DE EMPRESAS,2014,,,30711831874,,6,,,, https://www.buenosaires.gob.ar/baobras/hospital-marie-curie ,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113103,,,
650,Hospital Marie Curie,"Hospital Marie Curie - Proyecto, Construcción, Montaje, Normalización, Habilitación Y Puesta En Marcha De Ramal Y Servicio De Gas - Parte I",Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En El Proyecto, Construcción, Montaje, Normalización, Habilitación Y Puesta En Marcha De Ramal Y Servicio De Gas – Parte 1.",3046562,6,Caballito,Patricias Argentinas Av. 150,-34.6070846880877,-58.4328786309778,21/09/2016,19/01/2017,4,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_curiegas_foto01.jpeg,,,,Cooperativa De Trabajo Evita Limitada,,,,30714559474,,8,,,, https://www.buenosaires.gob.ar/baobras/hospital-marie-curie ,,,,
651,Hospital Durand,"Hospital Durand - Proyecto, Montaje Y Normalización De Instalación Interna Edificios VI Y XI",Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En El Proyecto, Construcción, Montaje, Normalización, Habilitación Y Puesta En Marcha De Ramal Y Servicio De Gas – Parte 1.",2888560,6,Caballito,Diaz Velez Av. 5044,-34.6088715380348,-58.4378883759306,24/11/2016,26/12/2016,1,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_durandcaldera_foto01.jpg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_durandgas_foto01.jpg,,,COOPERATIVA DE TRABAJO LA UNICA LTDA.,,,,30712452354,,6,,,, https://www.buenosaires.gob.ar/baobras/hospital-durand,,,,
652,Centros de Salud en Almagro,"CESAC Nº 38: Refuncionalización 3° Piso, Sector Administrativo",Finalizada,Salud,Ministerio de Salud,"Provisión Y Ejecución De Todos Los Trabajos Necesarios Para La Refuncionalizacion Integral Del Área Administrativa Ubicada En El 3° Piso, Sector Frente, Del Edificio De Medrano 350 De La Ciudad Autónoma De Buenos Aires, Respondiendo Al Programa Elevado Oportunamente Por Los Responsables Del Área A Cargo De Las Nuevas Oficinas.",7489486,5,Almagro,Medrano Av. 350,-34.6066113169962,-58.4214273975518,07/11/2016,04/02/2017,3,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_medrano350_foto01.JPG,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_medrano350_foto02.JPG,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_medrano350_foto03.JPG,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_medrano350_foto04.jpg,Juan Pablo Boyatjian,,,,30667662415,,8,SI,,,https://www.buenosaires.gob.ar/baobras/centros-de-salud-en-almagro,,,,
656,Hospital Moyano,Hospital Moyano - Reparación De Terraza Y Tanque De Agua En Clínica Médica,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En La Impermeabilización De La Cubierta Del Pabellón De Clínica Médica, La Cual Presenta La Membrana Asfáltica Muy Dañada Y En Varios Sectores Levantada O Con Faltantes, Teniendo Filtraciones A Los Servicios Inferiores, Además De Los Revoques Flojos En Todo El Perímetro Del Muro De La Terraza. Por Otro Lado Se Procederá A La Reparación E Impermeabilización Del Tanque De Agua, El Cual Presenta Fisuras, Las Tapas De Inspección Rotas Y Las Llaves Del Colector Que No Corta Ninguna, Además Se Ven Modificaciones Precarias Sobre La Terraza De Bajadas A Los Servicios Con Perforaciones En La Losa, Lo Cual Facilita Las Filtraciones.",2279344,4,Barracas,Brandsen 2570,-34.6390798058117,-58.3843248363911,03/10/2016,03/03/2017,5,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_moyanoterraza_foto01.jpg,,,,Ses S.A.,2014,,,30647727545,,9,,,,https://www.buenosaires.gob.ar/baobras/hospital-moyano,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113131,,,
657,Hospital Moyano,Hospital Moyano - Cambio De Bomba De Agua Y Adecuación De Sala En Tanque Torre,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En El Cambio De Las Bombas Principales De Agua Que Alimentan El Tanque Torre, El Cual Abastece A Todo El Hospital, Además De Una Puesta A Cero De Las Bombas Auxiliares Existentes. Además Se Propone Un Reacondicionamiento De Toda La Sala De Máquinas Tanto En Lo Civil Y Eléctrico, Ya Que Las Instalaciones Existentes Están Con Conexiones Precarias Y Con Malas Terminaciones.",2933662,4,Barracas,Brandsen 2570,-34.6390798058117,-58.3843248363911,03/10/2016,24/02/2017,4,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_moyanocambiobombadeagua_foto1.jpg,,,,Ses S.A.,2014,,,30647727545,,5,,,,https://www.buenosaires.gob.ar/baobras/hospital-moyano,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113131,,,
658,Hospital Muñiz,Hospital Muñiz - Remodelación Sala 32 De Pediatría,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En La Remodelación Integral De La Sala 32 Dando Respuesta Por Un Lado, A La Necesidad De Incorporar Sanitarios Para Sectorizar A Los Pacientes Y Por Otro, Al Requerimiento De Reactivación Del Pabellón Que Se Encuentra Catalogado Como Edificio Con “Protección Cautelar Dentro De Los Lineamientos Del Patrimonio Cultural. El Proyecto Cuenta Con 418 M2 Cubiertos Destinados Al Servicio De Internación Incluyendo 2 Habitaciones Aisladas Individuales Con Baño Privado Y Áreas De Apoyo Médico, De Los Cuales 262 M2 Se Desarrollan En Planta Baja, 71 M2 En Un Primer Piso. Se Complementa Con Un Sector Destinado A Sala De Máquinas Y Tableros, Ubicada En Primer Piso Con Una Superficie De 85 M2 Y Superficie Descubierta De 230 M2. La Sala 32 Se Encuentra Resuelta Funcionalmente En Dos Sectores, Uno De Ellos Comprende El Acceso Al Pabellón Con Los Servicios De Apoyo De Enfermería Y Médico Y El Otro Corresponde A La Internación Propiamente Dicha.",22616453,4,Parque Patricios,Uspallata 2272,-34.6372175114993,-58.3929995693862,26/11/2016,02/10/2017,11,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_mu%C3%B1izsala32_foto01.jpg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_mu%C3%B1izsala32_foto02.jpg,,,Henisa Sudamericana S.A.,2014,,,33668217759,,17,,,,https://www.buenosaires.gob.ar/baobras/hospital-muniz,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=114258,,,
660,Hospital Muñiz,Hospital Muñiz - Construcción Muro Perimetral En La Ochava De Las Avenidas Vélez Sarsfield Y Amancio Alcorta Etapa IV,Finalizada,Salud,Ministerio de Salud,La Obra Consiste En La Demolición De Los Muros Existentes Y La Ejecución Nuevo Muro. Se Ejecutarán El Movimiento De Suelo De Excavación Y Luego De Ejecutado El Muro Se Realizará El Movimiento De Suelo De Relleno. Además Se Ejecutará La Instalación Pluvial.,4131009,4,Parque Patricios,Uspallata 2272,-34.6372175114993,-58.3929995693862,24/10/2016,30/04/2017,6,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_mu%C3%B1izmuro_foto1.jpg,,,,Indaltec S.A.,2014,,,30650988600,,11,,,,https://www.buenosaires.gob.ar/baobras/hospital-muniz,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113126,,,
661,Hospital Piñero,Hospital Piñero - Normalización Integral De Gas– 1º Etapa,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En El Proyecto, Construcción, Montaje, Normalización, Habilitación Y Puesta En Marcha De Ramal Y Servicio De Gas – Parte 1.",4466925,7,Flores,Varela Av. 1301,-34.6441243289697,-58.4536745869801,30/03/2017,31/12/2016,,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_pi%C3%B1erogas_foto02.jpeg,,,,COOPERATIVA DE TRABAJO LA UNICA LTDA.,,,,30712452354,,15,,,,https://www.buenosaires.gob.ar/baobras/hospital-pinero,,,,
664,Hospital Udaondo,Hospital Udaondo - Mejoras En El Acceso A Personas Con Movilidad Reducida En Pabellón A,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En Dotar Al Acceso Principal Del Pabellón “A, De Un Ascensor Para Discapacitados Que Cumpla El Objetivo De Elevar A Aquellas Personas Desde El Nivel De La Vereda Exterior Del Pabellón Al Mismo Nivel Del Hall Principal, Desnivel Que Ronda Los 0.75m. Para Ello Se Ha Resuelto Elevar El Nivel Del Porch, Eliminándolos Escalones Interiores Y Construyendo Un Dársena En El Exterior Y Debajo Del Alero Existente Para La Llegada De Dicho Ascensor, De Un Tramo Frontal Y Otro Lateral De Escalera. Por El Avance De Dicha Dársena Sobre El Espacio De Detenimiento De La Rampa Vehicular Existente, Se Ha Resuelto La Ampliación De Dicho Espacio, Avanzando Sobre El Sector Parquizado Y Modificándola Escalinata Principal Sobre Línea De Frente, Eliminado El Descanso; Y Respeñando La Forma Original.",3723201,4,Parque Patricios,Caseros Av. 2061,-34.6343458788506,-58.3913609234425,15/09/2016,31/01/2017,4,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_refuncionalizacionpabellona_foto01.jpg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_udaondo_accesopersonasconmovilidadreducida_foto01.jpg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_udaondo_accesopersonasconmovilidadreducida_foto02.jpg,,Indaltec S.A.,2014,,,30650988600,,9,,,,https://www.buenosaires.gob.ar/baobras/hospital-udaondo,https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=113130,,,
669,Hospital Gutiérrez,"Hospital Gutiérrez - Proyecto, Aprobación, Normalización Y Habilitación De Instalación De Gas - Pabellones D Y F",Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En La Normalización De Todas Las Instalaciones De Gas Afectadas Al Medidor De La Calle Paraguay Y La Calefacción Y Agua Caliente Del Pabellón D, Dado Que Se Ven Comprometidos Los Sectores De Internación Y Laboratorio Ubicados En El Mismo.",5000000,2,Recoleta,Gallo 1330,-34.5945227897072,-58.4107319065599,15/02/2017,31/07/2017,5,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_gutierrezgas_foto01.jpeg,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_gutierrezgas_foto02.jpeg,,,Cooperativa De Trabajo Evita Limitada,,,,30714559474,,7,,,, https://www.buenosaires.gob.ar/baobras/hospital-gutierrez ,,,,
670,Hospital Pirovano,Hospital Pirovano - Tareas De Demolición De Chimenea,Finalizada,Salud,Ministerio de Salud,"La Obra Consiste En Demolición De La Chimenea, Dado Que Ha Empeorado El Estado Estructural De La Misma Del Sector Donde Se Realizaba La Incineración De Los Residuos (Sector Muy Próximo A La Sala De Internación De Hombres De La División Otorrinolaringología).",2000000,12,Coghlan,Monroe Av. 3555,-34.5651057769818,-58.4709864414289,15/02/2017,22/02/2017,0,100,https://cdn2.buenosaires.gob.ar/baobras/salud4/salud_pirovanodemolicionchimenea_foto01.jpg,,,,Mejoramiento Hospitalario S.A.,,,,30707962654,,7,,,,https://www.buenosaires.gob.ar/baobras/hospital-pirovano,,,,
